product_id,product_name,category_id,price
531,Soccer Ball,50,477.5
811,Novel,40,60.3
634,Eraser,40,286.55
591,T-shirt,20,206.38
736,Notebook,40,422.39
664,Pillow,30,308.42
236,Running Shoes,50,366.17
501,Basketball,50,456.38
791,Dress,20,216.69
784,Smartphone,10,373.36
734,Shirt,20,361.74
418,Carpet,30,246.68
102,Soccer Ball,50,380.42
719,Yoga Mat,50,39.67
387,Story Book,40,308.41
124,Tablet,10,36.1
291,Shirt,20,98.76
121,Story Book,40,412.7
543,Headphones,10,212.77
714,Skirt,20,329.92
332,Story Book,40,160.94
990,Soccer Ball,50,115.36
642,T-shirt,20,367.65
631,Story Book,40,309.55
417,T-shirt,20,181.56
225,Skirt,20,482.28
442,Tablet,10,94.6
556,Tent,50,378.67
423,Eraser,40,306.66
822,Yoga Mat,50,236.61
848,Skirt,20,431.8
408,Novel,40,436.2
532,Smartwatch,10,266.04
695,Skirt,20,66.24
938,Carpet,30,383.36
445,Smartphone,10,354.64
224,Carpet,30,260.52
472,Yoga Mat,50,213.76
336,Eraser,40,336.89
430,Eraser,40,405.65
843,Tablet,10,57.32
386,Notebook,40,305.82
595,Smartphone,10,177.49
683,Painting,30,404.07
370,Tent,50,51.53
858,Story Book,40,374.39
824,T-shirt,20,227.13
452,Pants,20,398.91
818,Smartphone,10,200.44
658,Laptop,10,43.03
434,Yoga Mat,50,198.08
290,Skirt,20,127.78
995,Notebook,40,115.91
657,Notebook,40,449.55
433,Headphones,10,48.94
319,Pants,20,11.73
389,Eraser,40,385.37
579,Soccer Ball,50,145.86
678,Smartphone,10,184.2
983,Pants,20,419.8
545,Running Shoes,50,107.84
971,Tablet,10,91.52
866,Story Book,40,148.31
905,Pillow,30,388.0
318,Pen,40,49.32
401,Smartwatch,10,340.32
628,Story Book,40,421.13
508,Shirt,20,498.66
660,Dress,20,66.56
763,Smartphone,10,317.08
526,Painting,30,19.72
765,Smartphone,10,447.13
506,T-shirt,20,72.66
627,Notebook,40,362.11
907,Tablet,10,77.37
898,Running Shoes,50,31.51
602,T-shirt,20,333.92
300,Running Shoes,50,266.5
768,Pillow,30,298.27
580,Pen,40,378.89
789,Skirt,20,54.94
504,Vase,30,240.14
884,Pillow,30,394.06
280,Skirt,20,300.18
661,Running Shoes,50,297.8
106,Dress,20,87.9
118,Vase,30,445.11
735,Pen,40,267.65
710,Headphones,10,303.16
757,Carpet,30,274.59
886,Novel,40,300.03
619,Pen,40,367.51
597,Tablet,10,445.82
773,Shirt,20,153.95
817,Carpet,30,287.85
573,Running Shoes,50,85.85
624,Dress,20,120.07
535,Tent,50,241.33
189,T-shirt,20,452.67
727,Running Shoes,50,498.35
440,Tent,50,121.5
275,Headphones,10,330.94
671,Notebook,40,281.72
233,Eraser,40,354.85
680,Basketball,50,237.15
381,Vase,30,226.48
782,Soccer Ball,50,285.98
333,Novel,40,124.08
359,Tent,50,88.57
344,Shirt,20,364.91
500,T-shirt,20,149.72
308,Blanket,30,228.43
289,Smartphone,10,207.28
305,Novel,40,203.94
105,Story Book,40,307.59
733,Smartwatch,10,185.4
513,Yoga Mat,50,212.42
882,Pillow,30,293.0
993,Soccer Ball,50,32.2
259,Dress,20,438.66
673,Basketball,50,293.67
212,Skirt,20,337.11
861,Pen,40,101.29
806,Tent,50,433.77
276,Smartwatch,10,188.78
991,Pillow,30,208.47
358,Notebook,40,284.47
604,Skirt,20,488.49
582,Smartphone,10,289.97
600,Pants,20,150.42
202,Skirt,20,176.72
715,Running Shoes,50,405.02
871,Smartphone,10,84.89
867,Carpet,30,308.4
512,Headphones,10,312.87
154,Smartphone,10,129.83
448,Eraser,40,141.47
143,Smartwatch,10,63.56
284,Shirt,20,80.65
350,Notebook,40,137.12
267,Laptop,10,331.86
737,Skirt,20,46.12
969,Shirt,20,275.82
218,Eraser,40,354.8
877,Vase,30,96.94
846,Soccer Ball,50,134.12
825,T-shirt,20,125.64
729,Yoga Mat,50,464.28
435,T-shirt,20,74.46
416,Soccer Ball,50,337.25
780,Soccer Ball,50,203.93
145,T-shirt,20,164.64
161,Shirt,20,139.95
618,Painting,30,413.52
256,Painting,30,410.55
281,Headphones,10,120.02
396,Headphones,10,23.45
862,Vase,30,57.84
596,Pillow,30,199.31
979,Vase,30,146.35
273,Yoga Mat,50,182.39
705,Smartwatch,10,393.49
231,Skirt,20,276.11
656,T-shirt,20,226.45
391,Story Book,40,224.84
413,Soccer Ball,50,433.67
625,Headphones,10,427.65
366,Eraser,40,79.8
703,Yoga Mat,50,407.83
676,Painting,30,355.4
550,Vase,30,99.84
753,Basketball,50,263.69
524,Running Shoes,50,394.31
307,Dress,20,39.18
613,T-shirt,20,351.62
321,Headphones,10,143.88
834,Notebook,40,137.29
476,Smartphone,10,234.56
544,Laptop,10,457.44
364,Eraser,40,195.85
644,Blanket,30,157.56
944,T-shirt,20,162.45
795,T-shirt,20,463.07
814,Painting,30,83.97
